,tweet_id,text,relevance,viewpoint
183,1255808706018713600,@ChuckCallesto Yes,no,none
184,1255654007642750982,@FAIRImmigration @realDonaldTrump #Trump2020LandslideVictory,yes,none
185,1270103353767288832,@rancho_redux @Kim661_ @GavinNewsom Rbay,no,none
186,1255280631283662849,,no,none
187,1346787476040462336,"@hardburgers @priceisright7 @gordons30668648 @_ReaalAmerican_ @realDonaldTrump @CNN Looks like Trump has cost the GOP the House, the Whitehouse and probably the Senate. Pssss Trump sucks.  You ready to admit you're wrong yet?",no,none
188,1255869564568645632,"@RepSchneider Just another corrupt Dem politician.

BUSTED! Governor Pritzker Forces Illinois Residents into Endless Lockdown -- Then Is Caught Flying His Wife and Kids to Florida    
..",no,diagnostic
189,1255314308705247232,"@StoryParrott @BBCWorld The country already needs to be rebuilt. Biden is the candidate the party picked, &amp; I will vote for him. The nation has to be saved before it can be repaired.",no,none
190,1255926427649814528,"@ClassWarNews @shoe0nhead if you are a male and you identify as a man you identify with yiur biological sex. same for being a female and identifying as a woman. it's easy. 

it doesn't change your biology appreciably to the point you are no longer the same sex.",no,none
191,1255454405903765505,,no,none
192,1255281516764069888,President Donald Trump on Tuesday said sanctuary cities would be something that needs to be taken under consideration when considering a possible federal bailout of states during the COVID-19 pandemic. https://t.co/upTjnszT9x,yes,none
193,1254523038181228544,@realconsrv1 @JennaEllisEsq @SidneyPowell1 @GenFlynn @realDonaldTrump https://t.co/1BMmRWSY2h,no,none
194,1253861918642593792,"@RaulCN4 @Exister0303 @OregonGovBrown Wuhan started to opened up after 72 days. Was this a virus by design?
To serve a purpose? They talk about  data that's in, models that shows?",no,none
195,1255161682625773569,,no,none
196,1255262369032396800,"It's amazing how people who are full grown adults are seemingly unable to draw a line between the Iraq war &amp; the brutal immigration policy that has them all frothy over ""kids in cages"".",yes,counter
197,1266115397750849542,"@MyRemedy_2 @FlyThaiMMA Obama killed 100Ks of brown ppl b/c of Trump? Now that's some fancy Merlin history 4 ya. Reversing history—clever gimmick.

Was it also Trump's fault Obama spent $1T— &gt; any pres since end of Cold War—2 ""equip"" US nuke arsenal w/SHORT-RANGE NUKES 4 localized warfare? More dead POC",no,none
198,1255155683734913026,"@KTVU @arasmusKTVU Shocking how journalists are not more aggressive about fighting for independent contractors that lost their jobs over #AB5.  Growing up in the Bay Area, I remember when KTVU was an amazing news station. What happened? @KevinKileyCA leads the charge for #AB5 repeal. Talk to him!",no,none
199,1430648844623167488,"@nayibbukele @NavarroTey09 Hemos bajado el índice de homicidios  dicen 😡😡😡 ponen condiciones , mientras no hayan cámaras de largo alcance con monitoreo u cercar los nidos en los cantones para hacer una redada estos seguirán de matones extorcionando y matando en secreto al salvadoreño más humilde.🇸🇻",not english,NA
200,1255542519909306368,@Osascaino The pirating problem is big because people don’t understand that it’s an author’s income on the line. They are reading it for free because they don’t want to put money in that. Language is just an excuse. I buy works in korean while not even speaking korean just for support.,no,none
201,1256975008024473603,"@DanaCassidy0027 @osnatdar @Itai_Leshem @YoungBLUEnWHITE לא די בעובדה שגנץ ונספחיו גנבו לנו ופשעו נגדנו, החבורה הזאת שאת חלק ממנה, ממשיכים בגניבת הדעת. https://t.co/8MmqA81uDf",not english,NA
202,1254968065554440192,,no,none
203,1256316250130722817,@ogwisdomy @realmoshefogel @maxwell29443731 @MassGovernor Easy you stay away from people at risk and the rest of us go back to our normal life,no,none
204,1256859415443054592,@blinddog007 @JackPosobiec Well Said!,no,none
205,1272486930094198789,"@nite7a @PaquetteToni @MatthewJustin30 @ClayThrash @JeffreyGuterman @realDonaldTrump If you really want to use your own brain, read this. Then get back to me about how Trump is all of the problem. The guy that is questioning shady shit that has been going on in this country for decades. The guy that is fighting a system so corrupt it’s unfathomable. https://t.co/94ppCGQoGY",no,none
206,1262334720110723072,@Roknarr Yolo,no,none
207,1256573287666274305,@barbaragancia @GovernorVA Freethinking people? 😅,no,none
208,1255320625637404672,@MrsRabbitResist Good riddance to him / it..... https://t.co/aMaI2bkRid,no,none
209,1255293386694840320,"@DrAmbardar Yes that's the word 

""Indigenous""

After this #Covid-19 Terrorism is over the People, the World has to wake up to the Religions, Customs, Traditions of the Indigenous people of the World if we are to Survive in the Future

So called Civilized People has failed us",no,none
210,1255283211518820352,@katenorman73 Happy Birthday Cooper!🐕🥳🎉🎂,no,none
211,1255258979246264320,@atensnut She should be prosecuted making up this entire story about our president upsetting the whole country and his family enough,no,none
212,1256171505454583808,@RepMattGaetz https://t.co/Dpd0fhvMxh,no,none
213,1257922395203125248,@DlYasmyn @JeffreyGuterman @realDonaldTrump Democrats,no,none
214,1255536040103874561,"@Paul_Ensell @Manor_P_2014_ @josh4lite @ZubyMusic It’s also interesting how quickly you went from telling me to read a book about the scientific explanation to admitting that there is none. 
Like talking to a religious fanatic.",no,none
215,1255223678788386816,"@ansari_anabiya इतना रोने की क्या जरूरत 
हर फिक्र को बेफिक्री से दफा 
किया जा सकता है |",not english,NA
216,1255416719516057600,"@Studhombre @brokemoke_04 Ok, the fuck does that have to do with the price of tea in China?",no,none
217,1255222636566765574,"@Maelvampyre @thehill Nobody with any expertise did.

Trump was warned by the PENTAGON as far back as 2017 that the country was unprepared for a pandemic.

What did Trump do? He dismantled the country's pandemic response team in '18

Then he was briefed about #COVID19 repeatedly &amp; ignored all warnings https://t.co/ymAJKyKmgq",no,none
218,1255321602692132866,@MattWalshBlog Should’ve done this the first go around but I’ll take it now. Hard to add back a tax once it’s taken away for any length of time.,no,none
219,1255978600697823233,@andyypants @brennx0r @Public_Citizen Which is what ultimately put me out of business. It was either offer their prices and lose money or be more expensive and get less business. Either way the small business owner gets screwed.,no,none
220,1255305449655730176,"@HikerDave57 Right. It only makes logical sense. I can’t comprehend why people are against this. 

Be careful out there. I know the roads are especially treacherous for bikers.",no,none
221,1255235231768088579,"@SenFeinstein 0.1% chance of dying from Covid-19 

(Doctors Dan Erickson and Artin Massihi)

https://t.co/WBHKMH0Gnc",no,none
222,1255277755945582593,"@cosmicblinker @USCIRF @nadinemaenza they are not forcing you to takw admission in thier institution 

why you are sending your kids ?",yes,none
223,1440855000083697672,@NikkiMarieRiley @DaltonReport Oh gosh. Hugs! I hope everyone single one rots then 🔥 in h3LL. I’d kill anyone over my children to believe me and everyone in my town knew it 😂😂😂 regarding sports lol,no,none
224,1256984458714021890,@GilWhitedale @DrAcePugh @jvgraz @KavehTO @lookoutitsbbear @bernybelvedere That’s not what I said.  I said I’m thankful for a choice that was previously unavailable because I have preexisting conditions.   The ACA “is good” for people who previously would not have been able to get insurance.   It has saved lives. How is that not a valid argument?,yes,none
225,1255124934344552448,"A reminder to all of you that @NYGovCuomo was ALREADY facing bankruptcy LONG BEFORE #coronavirus. 
Share this article from 2019 to support the Republican senators that are rightly REFUSING to bail him out. 

@realDonaldTrump 

https://t.co/XBeP5yg7DB",no,none
226,1253851555918303232,@BetsyDeVosED @usedgov 🌵🇺🇸  I love this tweet 😍 Love the program and all those that embrace it then thrive!  All the best graduates! 🧡🎓,no,none
227,1255550176766418944,@heba___a اسال الله العظيم رب العرش العظيم أن يشفيها ويعافيها شفاء لايغادر سقما,not english,NA
228,1461025063801659393,"@whywouldyou_uk @luketebbs @nachal_giyus86 @garybkatz @AndyStill11 @Moshepupik1 @Buckeye_ricky @israelies_21 @Pen_Bird @gomiriam63 @BankerBun @cool_grandad @wurzel260654 @Roza_Shamina @a_zionist @Tax_Dodge_Hodge @MehrMiriam @Steven495 @OliverKBrown @LollllllaJR @SariadeG @Persian70509610 @IILeahll @for_americans @yes_we_cat @RZ123ZR_ @binogx @retiredjudean @wawadaneally @Sarah58825630 @Lily64117126 @Kokothecat2 @VeronicaTalbot9 @Elswood3 @ftysugar @ElohimAyd @Jack_Tri6 @shim_marom @TrulyYou7 @Mooke53950109 @whatfreddiesays @Lydd_Palestine @Yuval16499776 @NSRoundtable @Dadia11230398 @LavBaalDevarim @cikmiiiii @m4bj4v1d @ellyngail @OlivesStones Yes Palestinians have been there forever that’s why their last names originate from the Maghreb and Egypt, they have a more lax UN refugee definition, they only started referring to themselves as Palestinians in 1964. Repeating lies doesn’t make them true you Jew-hating troll.",no,none
229,1255497909258330112,"@MSNBC Trump brings students back for his own ego, diverts international security funding from Congressional National Defense Authorization Act for projects at the US Military Academy at West Point in New York and a Defense Department school in Kentucky  ... https://t.co/3C9rIeKJM8",no,none
230,1282667575831404548,"@ChuckandMax @castile_eleanor @JackPosobiec today, if you say' ALL LIVES matter"", you are labeled with promoting slavery. if you buy any thing from Walmart, you are labeled slavery!  fk that! you are the slave of your stupid media and ignorant mind!",no,none
231,1255591006487097349,"@thcarroll1 @Manor_P_2014_ @josh4lite @ZubyMusic Here’s a link to Abiogenesis https://t.co/RoIiscAbI4 which also includes links to a variety of scientific studies to test a plausible theories, remaining evidence based. Non mention ‘a god did it’ but conclude the most likely cause (based on observable evidence at the time)",no,none
232,1255457515556536321,@BreitbartNews Wow 170 miles. At this rate how long till it’s finished?,no,none
233,1255456006852788224,"@rschachacha @TheRealRichL124 @rudepundit Well, now, that statement makes a bunch of assumptions up front. They're low-paying in part because the labor supply is artificially inflated. I've seen menial jobs get really good pay when (a) they need to be done and (b) labor is tight.",no,none
234,1255257865251586051,@JakeAnbinder Urban middle-class playground... for whomst?,no,none
235,1276214398298869762,"@mrweidmann @david01065991 @TinkerinMD @ClastonB @RealDeanCain He has property all over the globe and he rewards those who are loyal to him. Has spent tons of taxpayer money on trips/personal expenses, many times going to his business. The cost of the tariffs is being passed on to the consumer. Tax breaks favor the wealthy, esp. over LT",no,counter
236,1255452271975989256,"@HSlave51 @GoddessAngeIina You are 51 man im 31 lol and way more clever then you, i dont spend money on stupid 21yo bitches, you do probably",no,none
237,1255239136526635010,@shoe0nhead 2 genders.,no,none
238,1255178466955268096,"@StadtMuenchen 2) eine steigerung um faktor 4 an einem tag ist epidemiologisch unmöglich, dazu müsste schon ein einzelner bewusst im amok andere infizieren",not english,NA
239,1260594693047541762,@johnpavlovitz Themselves. They want to burn it all down and then piss in the cinders.,no,none
240,1255282803706642432,,no,none
241,1255563668470878209,,no,none
242,1257382742326681600,"@BoogerCory @LKStokes1 @BBCWorld Always been true!U.S. has been lucky 2 have chosen the good 1s. Sometimes,gross mistakes happen.None as dangerous as T.Only bc he controls powers,unknown B4.Damage done will take much&gt;50yrs 2 fix.Past Xs(Hoover)took decades.Look at all info possible;+make ur own mind.ELECT IMPT‼",no,none
243,1255218335987445760,@nagodgopay1 @Walker72491075 @ericfish85 Because not everyone have the necessary grade to go there?,no,none
244,1255614020658159617,"@KevinMKruse @WonderWoman934 Truth. Why do some ppl hate Obama? 
Why cant more ppl see thru the scalper/con/bully/theif/wba mobster sociopath 45?",no,none
245,1255455753776873476,"@Talhafarooqk07 @AWGoraya You idiot Tikka Khan was never in Kashmir in 1965, he saved Pakistan particularly Lahore when Ayub Khan (another coward) told him to pull back he responded to Ayub by telling him to Fuck Off and that’s why he was never decorated. Read history properly and not near propaganda boy.",no,none
246,1255276652520714242,"@GhostHorse3 @GMUBillJohnson Ah yes, Trump is mindless and stupid which is why every President for the past 30 years has increasingly sought to close down smuggling and illegal border crossings.",yes,counter
247,1255140917545033731,"@MudzungaR @j_jubie Or national identity. Why should we whose last memories of the continent was being herded onto a slave ship, rejected by Africans and sold to Europeans. ADOS is an American identify defined by the US Constitution. After 400 years, we are no more African than europeans or Asians",no,none
